user_id,distinct_umid_cnt_14d,distinct_login_cnt_14d,distinct_ipisp_cnt_14d
400207236543,1,16,1
400339212711,1,20,1
400020016462,1,18,3
400081317745,1,34,1
410478300483,1,15,2
400149630880,1,34,1
410472795167,1,11,1
410456013012,1,21,1
25522576,1,14,2
400303887015,1,19,2
400277274730,1,19,2
410408043452,1,15,3
410468382681,1,21,2
400365096808,1,17,2
400214856090,1,19,1
410472675630,1,14,2
400055781849,1,11,1
400323858596,1,16,1
410470248601,1,17,1
400362441141,1,20,1
400637598410,1,20,1
410455863883,1,18,3
400302711609,1,16,1
21547882,1,18,2
400266102053,1,18,1
410437719291,1,19,1
410426859585,1,15,1
400333671214,1,24,1
410452938979,1,14,2
410404620348,1,17,2
400133985299,1,22,2
400258566084,1,19,1
400630752872,1,18,2
400392741663,1,12,1
410443929913,1,19,1
400262322294,1,21,1
400370505078,1,18,2
400310301116,1,15,2
400143678749,1,21,2
400140909118,1,15,1
400180965948,1,18,3
410477979467,1,17,1
400179324005,1,16,1
400367967231,1,19,1
400047939855,1,14,1
400117020662,1,31,2
410449275887,1,14,2
410429115662,1,17,2
400053405116,1,25,1
410403705731,1,12,1
400099524576,1,16,2
400392084305,1,16,2
400251525740,1,14,3
410448879383,1,13,1
400396752590,1,21,3
26946932,1,17,1
410430912085,1,17,1
400247181005,1,24,1
410445609191,1,15,2
410409105861,1,18,1
400384563989,1,22,1
410470962214,1,15,2
410414361975,1,21,2
410444709396,1,17,2
410459484142,1,19,1
400334997658,1,21,1
400152135264,1,20,1
400358268270,1,19,1
410452707571,1,26,2
400387878513,1,20,1
400307556930,1,22,1
400380126787,1,21,1
410419023915,1,15,1
400282347091,1,16,3
400240695231,1,5,2
410454513409,1,12,1
410461509381,1,21,2
410457702005,1,20,1
400276950578,1,13,4
400313340177,1,19,1
400236993451,1,24,1
400181541973,1,16,3
400273251427,1,22,1
400306875673,1,25,2
400304223333,1,14,1
400260576353,1,15,2
400021956752,1,15,4
17232850,1,24,1
400293891285,1,23,2
400186449551,1,21,1
400362735887,1,21,1
400326726233,1,11,1
400039785246,1,19,3
400328769853,1,20,1
400115688175,1,18,1
400022814432,1,17,1
410438796204,1,22,1
410439384804,1,21,3
400630350666,1,18,4
400232481787,1,16,1
400374150661,1,15,1
400144569682,1,23,1
400086267186,1,6,1
400302810857,1,16,1
400281897666,1,24,2
410451852068,1,17,5
410468577561,1,17,1
400324368062,1,14,2
400327002946,1,22,1
400113663427,1,9,1
410408217598,1,22,1
400170891786,1,19,1
400257765610,1,19,2
410408244402,1,17,2
410422929812,1,20,1
400024124839,1,21,2
400123506823,1,18,2
410407002539,1,22,2
410451819216,1,14,2
400329624667,1,16,1
400113873909,1,9,1
400319289937,1,18,2
400157496194,1,21,1
400362351426,1,22,1
410440281737,1,25,2
410445381498,1,18,2
400238547318,1,20,2
400381818144,1,20,1
400283673285,1,21,1
400338756618,1,24,2
400226952275,1,8,1
400317636135,1,17,1
400225815911,1,3,1
400120164098,1,25,1
410406855540,1,16,1
400334040026,1,20,1
410434272865,1,19,2
400380099882,1,18,1
400370043551,1,17,1
400136352986,1,21,1
410401053838,1,15,1
400281873176,1,24,2
400051716614,1,29,2
400387431372,1,14,4
400280754936,1,29,1
400299942664,1,28,1
400103640423,1,18,2
410477991521,1,18,2
400341273702,1,15,1
400357566271,1,15,1
400262832283,1,17,1
400362303040,1,19,2
400300734317,1,16,2
410402079465,1,17,1
400016094127,1,13,1
400156236077,1,15,2
410437020464,1,11,2
400301733844,1,16,1
400341498608,1,24,2
400334700709,1,12,3
410474136690,1,23,1
400313082940,1,21,1
400338477648,1,17,1
400350216749,1,20,1
400163994764,1,26,2
400629759021,1,18,1
400358283639,1,22,1
400050438839,1,22,1
400006564782,1,20,1
400189389401,1,15,1
400373727197,1,27,2
400379859513,1,1,1
400119630877,1,26,2
400191771476,1,14,1
400290366014,1,10,1
400373175031,1,13,2
400105062153,1,17,1
400393047537,1,19,1
400356324179,1,17,1
400029252077,1,25,2
19165651,1,15,1
400109784188,1,17,2
410416152751,1,16,2
400391307085,1,17,1
400364844291,1,20,1
400318002648,1,12,3
400323708813,1,19,1
400081158047,1,15,1
400163142165,1,13,1
400106259075,1,17,2
400126755952,1,12,1
400091856246,1,15,2
400259532980,1,22,1
26667855,1,22,2
410445852202,1,23,1
410470467998,1,22,1
400299273483,1,25,1
400125912685,1,16,2
400333989668,1,23,2
400167930316,1,16,2
400160340500,1,7,2
400321839337,1,22,1
400367319488,1,6,1
400149177667,1,12,1
400364931185,1,25,2
410478717834,1,6,1
400342053710,1,16,1
400064067251,1,14,1
400640418129,1,20,1
400360551083,1,17,1
400320468473,1,18,2
400257960306,1,22,3
400365783232,1,14,1
400280214432,1,20,2
400088886432,1,19,1
410448507738,1,16,2
400194951912,1,16,2
400087089477,1,18,1
410421807234,1,12,2
410438694684,1,15,3
410477595661,1,22,1
400155990154,1,21,1
400208589144,1,19,1
400226400148,1,19,1
400190013099,1,13,1
400347204156,1,22,2
410405418803,1,19,2
410463765265,1,18,1
400109061914,1,19,1
410434506484,1,17,1
400319775046,1,25,1
400280952693,1,21,1
410411571658,1,19,1
400318038399,1,20,1
410431974248,1,22,1
400336185924,1,4,1
400361886083,1,18,1
400297299107,1,14,2
410423676689,1,12,1
400634943733,1,17,1
410453778431,1,15,1
400172628672,1,19,1
400004272639,1,16,1
410470386477,1,22,1
400276212636,1,16,1
400246962672,1,16,1
400090848921,1,17,4
400227123792,1,26,1
410466054821,1,14,1
400324044685,1,15,1
400285269398,1,23,2
400301223211,1,16,1
410403543731,1,19,4
400116360529,1,9,1
400324647046,1,18,1
400227948261,1,14,1
400227768233,1,14,2
400628289802,1,20,1
410430051652,1,16,2
400147650575,1,4,1
400370607860,1,26,2
400628967984,1,20,1
400149195231,1,14,1
400029686314,1,17,2
400287363511,1,9,2
400169934150,1,13,1
410404098446,1,7,1
19852568,1,12,3
400256718121,1,22,2
400292073465,1,15,2
400228455223,1,24,1
400076268776,1,16,2
410428857509,1,21,1
400245006585,1,16,1
400227012446,1,10,1
400149951680,1,17,2
410457837644,1,17,1
400005926263,1,16,2
400021864806,1,16,2
400216410076,1,10,2
410470818962,1,21,1
410414928433,1,18,1
400019576006,1,14,3
400093923496,1,9,2
400168152483,1,3,1
400146339431,1,17,1
400636332030,1,20,2
400328124948,1,18,1
400056216303,1,21,1
410407065290,1,19,1
400395285156,1,15,2
410436252819,1,18,2
400019180481,1,13,2
400387473675,1,18,2
400030622465,1,24,1
410462448548,1,17,1
400357440038,1,14,1
400361904762,1,18,1
400103868185,1,19,2
400127358287,1,19,1
400155984088,1,13,1
400359699939,1,20,3
410424429933,1,22,1
400393002247,1,18,1
400328283714,1,18,1
400172607156,1,19,2
400183968624,1,11,1
410450385267,1,20,2
400214493315,1,21,1
400339044032,1,19,2
400099773328,1,18,1
400348203502,1,22,2
400297776435,1,14,2
400263387612,1,18,1
400333401936,1,5,1
400247523335,1,21,1
410421648854,1,17,1
400216101586,1,20,1
410426070678,1,21,1
400010148943,1,16,1
400071138661,1,20,2
400091730277,1,15,2
400123845453,1,17,1
410476611754,1,21,2
400351125647,1,12,2
400255191327,1,18,2
14322634,1,24,1
400110648208,1,22,1
400208820594,1,22,3
410418579050,1,19,1
410438235457,1,14,1
400301463123,1,15,1
400141275715,1,19,2
400392702152,1,20,2
400367349907,1,18,1
400080219803,1,15,1
410413341459,1,16,2
400267017950,1,19,1
11099108,1,18,2
400226463246,1,24,1
410443476113,1,18,2
400185237551,1,13,1
400254006012,1,18,1
400389576193,1,23,2
410418492184,1,14,2
400140267253,1,21,2
410474247017,1,34,1
400177779258,1,17,2
400380246704,1,11,1
400195767406,1,7,1
400220250528,1,14,1
400372152500,1,20,1
400262262616,1,19,1
410469324629,1,21,1
400290369739,1,18,2
400246263518,1,20,1
400068834018,1,17,2
400634490501,1,17,2
400386222849,1,17,1
410421900022,1,18,3
410406072560,1,15,1
400386909114,1,20,1
400221405389,1,19,1
400390164599,1,18,1
400389759798,1,11,1
400255935007,1,20,2
400193196721,1,23,2
400332432484,1,17,2
400627758941,1,18,1
410476284279,1,23,1
400358112417,1,15,2
400287222424,1,16,3
400633596667,1,22,2
400327578194,1,13,1
410419254349,1,19,2
12163225,1,4,1
400372059720,1,22,1
400234635670,1,20,1
410417097383,1,23,2
410458485148,1,22,1
400148955040,1,18,1
400006030247,1,5,2
410418759910,1,18,1
410399766564,1,13,1
410420907478,1,8,1
400378518685,1,12,1
400109436503,1,26,4
400159374007,1,14,1
400023386909,1,15,1
400127931652,1,27,1
410468448608,1,20,1
400221141044,1,13,1
410419134277,1,19,2
400337901681,1,22,1
400302873783,1,19,2
400346847113,1,15,1
400306431634,1,20,1
8136548,1,28,1
410452929361,1,16,1
400199919417,1,18,1
400030050911,1,30,2
400138509856,1,17,1
400069860131,1,18,1
400352049079,1,23,1
400297107846,1,18,1
400144635022,1,13,1
400046424015,1,17,1
400237521894,1,15,1
410438622793,1,24,3
400219197968,1,27,2
410474313975,1,16,1
400079253801,1,20,2
400369254290,1,24,2
400116018699,1,11,2
400084668490,1,17,3
400261263634,1,17,2
410400711337,1,17,1
410453247801,1,12,3
410399166593,1,24,2
400172559508,1,14,1
400296504986,1,23,2
400368828738,1,21,2
400325229454,1,23,3
410402850208,1,22,1
410446032209,1,17,1
400336053799,1,20,6
410403744270,1,19,2
400130190220,1,14,1
400633119736,1,8,2
410439693893,1,20,1
410419560696,1,17,1
400056816794,1,14,1
400097499726,1,15,2
400644531760,1,24,1
400334175609,1,4,2
400163727506,1,15,1
410477079394,1,17,2
410398782097,1,11,1
410426640250,1,19,1
400174443523,1,19,1
400300917412,1,13,3
410478876266,1,17,1
400351032604,1,5,2
400218741704,1,13,2
582945,1,23,1
410435319127,1,2,2
400634787234,1,21,1
400039644284,1,16,1
410472639886,1,21,1
410476638031,1,15,1
400283874311,1,4,1
400301367664,1,14,1
410419545537,1,3,1
400161315489,1,18,1
410457081442,1,7,1
400203930119,1,10,1
400286142687,1,17,1
400384353817,1,15,2
400027116958,1,14,1
400337217092,1,3,1
400231620403,1,19,2
400321605961,1,20,1
400372437886,1,15,1
400036932864,1,21,1
400101261786,1,15,2
400345542734,1,16,2
400300401818,1,20,1
19974962,1,17,2
410432856389,1,22,2
400042347172,1,4,1
400374945012,1,27,2
400144836010,1,19,1
400335288422,1,15,2
400246683710,1,16,2
400340859006,1,18,1
400129872285,1,15,2
410469735224,1,15,1
400067091501,1,14,1
400308366925,1,20,2
400056249759,1,19,2
9934730,1,16,3
400382190385,1,16,1
400383528883,1,16,1
410426340733,1,14,2
400064097229,1,16,1
400314927245,1,17,2
400260402711,1,17,2
400344879475,1,26,2
400144089073,1,13,1
400342293655,1,17,1
400316835155,1,13,1
400139472359,1,24,1
400100109999,1,9,2
400240647850,1,16,2
410456115947,1,19,1
400309242778,1,17,3
400276332010,1,18,1
400212777118,1,25,1
400258068449,1,10,1
400274043158,1,16,1
400197765195,1,19,3
400030846874,1,23,1
400322196717,1,23,2
400118718530,1,22,2
400395993014,1,24,2
410408838652,1,20,2
400348308675,1,15,1
400344132943,1,18,2
400127172711,1,15,2
400352376647,1,21,2
400096035279,1,12,2
400263936264,1,18,2
400266633206,1,20,2
400318077986,1,6,1
410399730603,1,17,1
410470062751,1,10,1
400333953496,1,19,3
400287828076,1,16,1
400132479754,1,23,2
410472768139,1,17,1
400028478823,1,23,3
410447340097,1,15,1
400122201722,1,22,1
400224708130,1,17,1
400027060458,1,19,1
400057932725,1,18,2
400276155770,1,23,1
400240149982,1,19,2
400245270736,1,16,2
410404917415,1,17,1
400264233450,1,13,4
400329726226,1,16,1
400146927708,1,18,1
410469231444,1,19,2
400033838400,1,16,1
400316517314,1,16,1
400348404876,1,21,1
410460705295,1,21,2
400210443115,1,18,1
410465370262,1,18,1
400055721952,1,16,1
400355313428,1,16,1
400308696961,1,13,2
400635399377,1,18,2
410441508274,1,19,1
31987373,1,14,2
410456730440,1,24,1
410460984568,1,17,1
410468937737,1,23,1
400077600007,1,21,1
410453034884,1,11,1
400147119438,1,20,1
400319346366,1,16,1
410469168222,1,16,1
400250799188,1,22,2
400164867065,1,21,2
400228821399,1,17,2
400359792118,1,17,2
400306557714,1,22,3
400628028815,1,17,2
400313214647,1,21,3
400251774927,1,18,1
400355733736,1,18,2
400166223465,1,13,1
410439630515,1,20,2
400154673917,1,13,1
400251288571,1,21,1
410427795447,1,23,1
400389105470,1,16,1
400272444149,1,20,4
400367970837,1,25,1
410405787445,1,18,1
400086927503,1,19,1
400179531728,1,18,1
400199226548,1,15,1
410411028270,1,13,1
400352184889,1,19,1
400373745413,1,3,1
410466789974,1,17,3
400271781469,1,22,1
410462475594,1,15,1
400169961007,1,19,1
400255416026,1,21,1
400062573744,1,1,1
400283934534,1,19,1
410471241611,1,16,1
410475846116,1,6,1
410420703152,1,17,2
400256142605,1,19,1
400384977513,1,15,1
400084104196,1,18,2
400200363622,1,19,4
400340724460,1,9,2
410426709497,1,18,3
400108449039,1,22,3
400129005071,1,20,2
400135938894,1,24,1
400135092256,1,27,1
400323966762,1,22,1
400341231200,1,19,2
400190814098,1,15,1
400251924470,1,19,3
400087308275,1,16,1
400178382699,1,21,2
400118706666,1,20,1
400291209076,1,7,1
400016908641,1,19,1
400154550130,1,15,1
410460792151,1,19,3
400384893854,1,27,1
400317132156,1,17,1
32899165,1,12,1
400104534279,1,20,2
410451396887,1,17,1
410411301315,1,11,2
410449446431,1,23,2
400184751638,1,21,1
410454603065,1,18,2
400353921986,1,4,3
400371540151,1,16,1
410420793618,1,18,1
400148076257,1,17,1
400321281631,1,20,1
400347054266,1,19,1
400257717696,1,5,1
400170309764,1,15,1
400133877756,1,23,1
400251891880,1,31,2
410466354937,1,19,1
410426112914,1,16,1
410440383637,1,14,2
400375599401,1,13,3
410466402855,1,23,1
410408166839,1,21,1
400317036648,1,6,1
410401035052,1,19,3
400158045851,1,15,1
400332660189,1,17,2
400222032206,1,10,3
400233750049,1,16,2
400134336010,1,3,1
400264125863,1,23,1
31385344,1,26,1
400213197209,1,22,2
400178154793,1,3,1
400324449888,1,16,2
400332666706,1,17,2
410444253487,1,4,1
400183065932,1,16,1
400180653216,1,24,1
400318494467,1,9,3
410407896662,1,21,1
400140429454,1,19,1
400362513398,1,16,2
400277223079,1,20,4
400194441742,1,16,1
400377939302,1,19,2
400341561827,1,20,2
400144005695,1,8,1
1881453,1,18,2
400372614419,1,23,3
400021150158,1,22,1
400147491259,1,24,1
400247190927,1,12,1
400344816343,1,16,1
400129275487,1,27,1
400131678907,1,14,1
400068528643,1,28,1
400274373380,1,17,1
400230558627,1,20,1
400103313091,1,18,1
400102503766,1,22,1
400345011316,1,19,1
400316499362,1,5,1
400096266112,1,28,1
400365582340,1,17,1
400102839637,1,17,2
400061565940,1,23,2
400336041730,1,14,1
3274239,1,14,1
410413326353,1,16,1
400382616879,1,21,2
400232100263,1,13,1
410450601598,1,13,1
400311804473,1,23,1
400393827079,1,21,1
400347399610,1,21,4
400363074114,1,12,1
400352172377,1,4,1
400347966839,1,25,5
400324224008,1,25,1
400393164690,1,14,3
400153233103,1,18,1
410469984987,1,16,2
400210413381,1,17,1
400394589101,1,14,2
400305264985,1,19,2
410411286632,1,16,2
400636503539,1,16,1
400642170946,1,23,1
400235121984,1,22,1
410420481102,1,22,2
10086597,1,26,2
400259673861,1,18,1
410405112075,1,17,1
410475192928,1,16,3
410468577515,1,20,2
410457822338,1,3,1
410423028542,1,18,1
400306548116,1,21,2
400126653851,1,18,1
400094358622,1,20,1
400235982652,1,20,1
400212909002,1,27,3
400321794154,1,12,1
400321980849,1,21,2
400115661256,1,20,1
400361517231,1,23,1
400254429456,1,18,1
400025686026,1,18,1
400182771690,1,9,1
400080960037,1,13,2
410426913689,1,19,2
400250832325,1,21,1
410441385914,1,23,1
410476083684,1,25,1
400340625614,1,6,1
400312353612,1,18,1
400169430405,1,16,1
400349526978,1,19,1
400341387864,1,24,1
410403090499,1,19,1
400385208689,1,16,3
410421615468,1,17,1
400219185703,1,15,2
410475180431,1,15,3
410401521256,1,17,1
400205955004,1,28,2
400075335088,1,15,1
410474793386,1,18,1
400208226253,1,21,1
400093926799,1,20,1
20821934,1,19,1
400370325434,1,21,1
400237689711,1,24,1
410469123076,1,18,1
400629363927,1,21,2
410427813225,1,10,1
400282440609,1,13,1
400098330090,1,11,1
400261734827,1,16,1
410459259112,1,7,1
400095861583,1,13,2
400006440972,1,19,2
400134915172,1,20,2
400067421873,1,28,3
400307679381,1,8,1
400306536501,1,17,1
410422671280,1,25,2
400200957014,1,16,1
400146957505,1,13,2
400377165782,1,19,2
400219347532,1,23,1
9206796,1,17,1
400332012050,1,20,1
400268442970,1,17,1
400096833160,1,19,1
400369062654,1,14,1
400314327966,1,21,1
400249116818,1,18,1
400169829861,1,11,2
400365879871,1,18,1
410418672062,1,22,1
400206978058,1,21,1
400358418793,1,14,2
400097970709,1,22,1
410448915255,1,18,2
400378485421,1,17,2
410449830825,1,19,1
400075446733,1,18,1
400163814010,1,18,2
410463987168,1,20,1
410440485723,1,13,2
410405118300,1,19,4
400367466134,1,17,1
410434965574,1,16,1
400016376702,1,13,1
400629492968,1,22,1
400173336487,1,18,2
410444481440,1,16,2
410406303651,1,22,2
400322904863,1,13,1
400396104792,1,17,1
400279719412,1,18,2
410414193885,1,13,1
400110624450,1,15,2
400233573086,1,23,2
400028408550,1,20,1
400223367474,1,6,1
400199082179,1,16,1
400161528478,1,15,1
400047453374,1,19,1
410418837119,1,15,1
400224732027,1,15,1
400268475778,1,13,1
400274106549,1,22,2
400070835392,1,15,1
400079916645,1,20,1
410418072041,1,12,1
410413284132,1,7,2
410477520429,1,16,1
400185768870,1,20,1
400263696100,1,16,1
400314732511,1,21,3
400381995425,1,21,3
400275987903,1,20,1
400299375747,1,19,1
400162095770,1,2,1
400161120501,1,21,1
400310469811,1,12,2
410414037425,1,21,2
400369203822,1,13,4
400377429966,1,17,1
410457330122,1,14,1
400141062609,1,14,1
410449353112,1,21,2
410438964062,1,15,1
400226343289,1,27,1
400159023827,1,17,1
400315833087,1,2,1
410446536858,1,14,2
400034358507,1,15,1
400375959375,1,15,1
400304718163,1,11,2
400105611479,1,15,1
400257489212,1,7,1
400180101293,1,18,1
961159,1,15,2
410448249506,1,22,2
410428797714,1,20,2
400333506598,1,16,3
400311273361,1,16,1
410408541870,1,11,3
410425017294,1,18,1
400163154584,1,19,1
400021558842,1,19,1
400361193901,1,19,2
400374231888,1,19,1
400077621554,1,17,2
410406792480,1,20,1
410412447773,1,17,2
400038051431,1,17,1
400219896486,1,20,1
400175421325,1,18,3
400318758541,1,17,2
400165038515,1,19,1
400319469019,1,15,1
400149402628,1,16,2
400355295776,1,17,1
400145214297,1,17,2
400017850426,1,15,1
400317726002,1,10,2
400236177074,1,7,1
400262709817,1,18,2
410453730215,1,15,2
400294239724,1,19,3
410431950172,1,19,1
400271022578,1,17,1
410414736682,1,18,2
400064931068,1,24,2
400020126766,1,27,1
400373877499,1,17,1
400302804611,1,17,2
400635711997,1,12,1
400181754709,1,22,1
410411226022,1,22,2
410412711595,1,23,1
410400144278,1,18,1
400629660066,1,24,2
400347207042,1,13,1
410410596003,1,19,3
18146794,1,19,1
400629234858,1,18,1
400271208532,1,21,1
410411184374,1,14,2
410480352246,1,23,1
410407584935,1,17,1
410452533522,1,19,1
400019382277,1,19,2
400126083932,1,15,2
400292943027,1,19,2
400304889185,1,16,1
400105356070,1,20,1
400216797385,1,17,1
400160532655,1,17,1
400038003889,1,13,2
400346646383,1,17,1
410452527178,1,15,3
400315176943,1,14,2
400379484805,1,19,1
410471331493,1,12,1
400152786848,1,14,1
400325241151,1,16,1
400124574556,1,16,1
400116657718,1,29,1
400125198502,1,12,2
400063794331,1,20,2
400292364296,1,22,1
410460621813,1,17,4
400317867380,1,13,1
410429400621,1,18,1
400320741053,1,18,1
8695506,1,18,3
400634274041,1,17,3
410446788868,1,16,1
400319358480,1,16,3
410450331872,1,16,1
400389030205,1,18,1
400338438606,1,21,2
410424618010,1,19,2
400636578989,1,24,1
400264353404,1,22,2
26382269,1,24,1
400300926288,1,21,2
410475090139,1,3,1
410461788782,1,18,2
400228038773,1,17,2
400343004622,1,20,3
400205823171,1,21,2
410428644428,1,19,2
12655721,1,23,1
400338513669,1,31,2
410430882514,1,26,2
410439930468,1,22,3
400351977808,1,17,1
400277559576,1,24,4
410408829997,1,17,1
410432571495,1,16,3
400393146933,1,18,1
410426220486,1,22,1
400368192901,1,13,2
410445828621,1,17,1
400267344788,1,15,1
410434428235,1,25,1
410430981170,1,27,1
400327422490,1,17,1
400349082294,1,23,2
400023898656,1,19,1
410431779008,1,17,1
400332051850,1,16,1
400299204704,1,19,2
400158699346,1,19,2
400030278803,1,27,1
410435829878,1,22,1
400103016859,1,22,1
400378173306,1,14,1
400013210046,1,14,2
400105950115,1,17,1
400343196624,1,21,1
400392441209,1,21,1
2072803,1,10,1
410463417582,1,19,1
410438079364,1,24,1
410455977919,1,18,1
400317540481,1,19,2
400383984926,1,16,2
400025712970,1,23,2
400326069717,1,24,1
400635573362,1,22,1
410459778485,1,19,1
400379061489,1,18,2
410436303603,1,25,2
400390479755,1,17,2
400163310570,1,15,1
400272993872,1,21,2
410461251788,1,20,1
400066977875,1,26,3
400148544285,1,21,1
400070529771,1,22,2
400272873980,1,9,1
400322643490,1,20,3
400264005606,1,25,1
400635966877,1,22,4
400316601689,1,19,2
400172505866,1,13,1
410446293533,1,20,1
2834611,1,16,1
32406698,1,28,1
400295415157,1,21,2
410411895085,1,25,2
400377240398,1,16,1
400327332082,1,21,2
400261083142,1,16,1
410475087122,1,22,3
400381725937,1,18,2
410453439139,1,19,1
400108491327,1,20,1
400243653888,1,24,1
